id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
2MuvmwOuwvGOWkBimhniLA,la-bellezza-new-york,La Bellezza,https://s3-media3.fl.yelpcdn.com/bphoto/QCMRySXEIqJv_B6LJ55muA/o.jpg,False,https://www.yelp.com/biz/la-bellezza-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,270,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7557792663574, 'longitude': -73.9720153808594}","['pickup', 'delivery']",$,"{'address1': '145 E 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 49th St', 'New York, NY 10017']}",+12128713223,(212) 871-3223,5906.839810931162
kR_YpqhY8OxWhM_Ile1QZw,san-remo-pizzeria-and-restaurant-brooklyn,San Remo Pizzeria & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/FUrXrKpmBub7KDwKcecspw/o.jpg,False,https://www.yelp.com/biz/san-remo-pizzeria-and-restaurant-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,192,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.64081, 'longitude': -73.96493}","['pickup', 'delivery']",$,"{'address1': '1408 Cortelyou Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1408 Cortelyou Rd', 'Brooklyn, NY 11226']}",+17182824915,(718) 282-4915,7606.5912505575
6ECcDYsRgmfv0eKXk-c11Q,la-nonna-krispy-krust-pizza-brooklyn,La Nonna Krispy Krust Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/snKP9CUQHOth_2vox3Z79g/o.jpg,False,https://www.yelp.com/biz/la-nonna-krispy-krust-pizza-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,48,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.717953, 'longitude': -73.9637027}","['pickup', 'delivery']",$$,"{'address1': '175 Kent Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['175 Kent Ave', 'Brooklyn, NY 11211']}",+13473842100,(347) 384-2100,2929.5564145017947
0UIUQWmwf_yxyygLXPQ0Hw,mimmo-cucina-italiana-new-york,Mimmo Cucina Italiana,https://s3-media2.fl.yelpcdn.com/bphoto/ZOjz2WckJl6fIr2HMB2new/o.jpg,False,https://www.yelp.com/biz/mimmo-cucina-italiana-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,97,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.77764, 'longitude': -73.94565}","['pickup', 'delivery']",$$,"{'address1': '1690 York Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1690 York Ave', 'New York, NY 10128']}",+19174095820,(917) 409-5820,9011.674765968395
V89tx7_QRzSq0GCvhdOCQA,rustico-cooking-new-york,Rustico Cooking,https://s3-media1.fl.yelpcdn.com/bphoto/JFQ168sT9TQ0ZmhdKWY6vA/o.jpg,False,https://www.yelp.com/biz/rustico-cooking-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,57,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cookingschools', 'title': 'Cooking Schools'}]",3.5,"{'latitude': 40.7522224397433, 'longitude': -73.9842870476505}",[],$$$$,"{'address1': '40 W 39th St', 'address2': '', 'address3': '3d Fl', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 39th St', '3d Fl', 'New York, NY 10018']}",+19176021519,(917) 602-1519,5269.319089200648
2F0onUXsdSunj3FN7YsxBw,arthur-avenue-new-york,Arthur Avenue,https://s3-media2.fl.yelpcdn.com/bphoto/EmoSYKPPd3gY9lKezd2aeQ/o.jpg,False,https://www.yelp.com/biz/arthur-avenue-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,8,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.8558807373047, 'longitude': -73.8874588012695}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",,,18992.90934096827
ZOfk6Ao0db5icjc0WEq7zg,bacchus-bistro-and-wine-bar-brooklyn-2,Bacchus Bistro & Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/8Wiromw_MWgSa_Fh0kB-PQ/o.jpg,False,https://www.yelp.com/biz/bacchus-bistro-and-wine-bar-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,484,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.68692, 'longitude': -73.98437}","['pickup', 'delivery']",$$,"{'address1': '409-411 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['409-411 Atlantic Ave', 'Brooklyn, NY 11217']}",+17188521572,(718) 852-1572,2219.7594386413657
kqauSzyRmynMhIbFDZ6X7A,sergimmo-salumeria-whitestone,Sergimmo Salumeria,https://s3-media2.fl.yelpcdn.com/bphoto/QT7F8widJ1u64ThLAgY4jg/o.jpg,False,https://www.yelp.com/biz/sergimmo-salumeria-whitestone?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,22,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.789349240955, 'longitude': -73.8123922222901}","['pickup', 'delivery']",,"{'address1': '150-39 14th Ave', 'address2': '', 'address3': None, 'city': 'Whitestone', 'zip_code': '11357', 'country': 'US', 'state': 'NY', 'display_address': ['150-39 14th Ave', 'Whitestone, NY 11357']}",+17189394357,(718) 939-4357,17940.224570085953
aca-2JNOr0_65Idz4dnm1g,roma-pizza-and-restaurant-brooklyn,Roma Pizza & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/odMEFw8Ny5ShlcDpZ0fLLg/o.jpg,False,https://www.yelp.com/biz/roma-pizza-and-restaurant-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,179,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.674609, 'longitude': -73.975037}","['pickup', 'delivery']",$,"{'address1': '85 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['85 7th Ave', 'Brooklyn, NY 11217']}",+17187837334,(718) 783-7334,3793.746352859504
JnFV_qz7uWbLTY80K89J7Q,emmetts-new-york-2,Emmett's,https://s3-media2.fl.yelpcdn.com/bphoto/HYRCZvifmipKhOh7_4-Pog/o.jpg,False,https://www.yelp.com/biz/emmetts-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,504,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.727303, 'longitude': -74.00243}","['pickup', 'delivery']",$$,"{'address1': '50 Macdougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['50 Macdougal St', 'New York, NY 10012']}",+19176393571,(917) 639-3571,2525.403139418779
LQakVBka0axtU8IwOzXyIg,barge-inn-jersey-city,Barge Inn,https://s3-media2.fl.yelpcdn.com/bphoto/7zlJGmTGyGaGXl_C7X26vA/o.jpg,False,https://www.yelp.com/biz/barge-inn-jersey-city?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,85,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.72386, 'longitude': -74.04891}",['delivery'],$$,"{'address1': '324 3rd St', 'address2': None, 'address3': None, 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['324 3rd St', 'Jersey City, NJ 07302']}",+12014203268,(201) 420-3268,5040.726760132702
qx0CdTCbAM7Dzas1naOaeA,d-coluccio-and-sons-brooklyn,D. Coluccio & Sons,https://s3-media1.fl.yelpcdn.com/bphoto/OJdo2nBR71TaO4zSjEtRhA/o.jpg,False,https://www.yelp.com/biz/d-coluccio-and-sons-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,55,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.62974, 'longitude': -74.00029}",[],$$,"{'address1': '1214-20 60th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['1214-20 60th St', 'Brooklyn, NY 11219']}",+17184366700,(718) 436-6700,8446.606643214049
kxUKKlbm4sK2v6e8xHKB9A,casanova-restaurant-brooklyn,Casanova Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/6dx0o8YGEaQGH1ZiN-IFlw/o.jpg,False,https://www.yelp.com/biz/casanova-restaurant-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,64,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.73413, 'longitude': -73.95206}","['pickup', 'delivery']",$$,"{'address1': '338 McGuinness Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['338 McGuinness Blvd', 'Brooklyn, NY 11222']}",+17183890990,(718) 389-0990,4780.928092375423
ACduxcM6wdaJPVHKy9GHbQ,circa-brewing-brooklyn-3,Circa Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/aJ93g6qT-iCKgAmi5l0RKw/o.jpg,False,https://www.yelp.com/biz/circa-brewing-brooklyn-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,318,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.69165, 'longitude': -73.98603}","['pickup', 'delivery']",$$,"{'address1': '141 Lawrence St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['141 Lawrence St', 'Brooklyn, NY 11201']}",+17188580055,(718) 858-0055,1683.4641658447156
Qbnb7rRbvNg5WUoKLzz7gQ,oro-restaurant-and-lounge-long-island-city,Oro Restaurant & Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/LHTLM-fpPj0B3go9PprjPw/o.jpg,False,https://www.yelp.com/biz/oro-restaurant-and-lounge-long-island-city?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,138,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.7514791, 'longitude': -73.9395537}","['pickup', 'delivery']",$$,"{'address1': '41-17 Crescent Street', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['41-17 Crescent Street', 'Long Island City, NY 11101']}",+17187291801,(718) 729-1801,6907.520495164986
KOaeW18qq4C03Dfd06IXPQ,maria-pia-new-york,Maria Pia,https://s3-media1.fl.yelpcdn.com/bphoto/uX-nMOi2WVQhDn9WW1Vyjw/o.jpg,False,https://www.yelp.com/biz/maria-pia-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,437,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.76343, 'longitude': -73.98655}","['pickup', 'delivery']",$$,"{'address1': '319 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['319 W 51st St', 'New York, NY 10019']}",+12127656463,(212) 765-6463,6484.15307755817
79bTSZd0QArz9xmninDdtQ,trenta-tre-pizzeria-new-york-2,Trenta Tre Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/MiUjCfG0ktNCucxRtEfc5w/o.jpg,False,https://www.yelp.com/biz/trenta-tre-pizzeria-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,119,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.74706, 'longitude': -73.98311}","['pickup', 'delivery']",$,"{'address1': '29 East 33rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['29 East 33rd St', 'New York, NY 10016']}",+12126855300,(212) 685-5300,4721.400910671767
xBtLIXu1YN9TnvlV4hTa1w,tuscany-grill-brooklyn,Tuscany Grill,https://s3-media1.fl.yelpcdn.com/bphoto/0mNqWjYaA7l61mDXqxmMZg/o.jpg,False,https://www.yelp.com/biz/tuscany-grill-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,97,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.62295, 'longitude': -74.03157}","['pickup', 'delivery']",$$$,"{'address1': '8620 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8620 3rd Ave', 'Brooklyn, NY 11209']}",+17189215633,(718) 921-5633,9697.125554168466
kjdFDD_HX0HUYfu3bSLaBw,the-original-venice-restaurant-bronx,The Original Venice Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/nGszw-XJ6aBualqwEgJBng/o.jpg,False,https://www.yelp.com/biz/the-original-venice-restaurant-bronx?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,62,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.8127372, 'longitude': -73.9074515}","['pickup', 'delivery']",$$,"{'address1': '772 E 149th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10455', 'country': 'US', 'state': 'NY', 'display_address': ['772 E 149th St', 'Bronx, NY 10455']}",+17185855164,(718) 585-5164,13991.724287322917
Yxw14uW-sKgU8-jdZ-1Aag,casa-theodoro-woodside,Casa Theodoro,https://s3-media3.fl.yelpcdn.com/bphoto/REu32jAvE_AmgiU6zkQPRw/o.jpg,False,https://www.yelp.com/biz/casa-theodoro-woodside?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,120,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': 40.75693, 'longitude': -73.906747}","['pickup', 'delivery']",$$,"{'address1': '54 -18 31st Ave', 'address2': None, 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['54 -18 31st Ave', 'Woodside, NY 11377']}",+17185453800,(718) 545-3800,9337.587869101457
cUJQU0enEjgbQjV8CDRfJQ,sant-ambroeus-coffee-bar-at-hanley-new-york-2,Sant Ambroeus Coffee Bar at Hanley,https://s3-media4.fl.yelpcdn.com/bphoto/wmEsdl1XtAeqf9O1uxkw-g/o.jpg,False,https://www.yelp.com/biz/sant-ambroeus-coffee-bar-at-hanley-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,25,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7662312782447, 'longitude': -73.9632149423422}",[],$,"{'address1': '1136 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['1136 3rd Ave', 'New York, NY 10065']}",+16465035813,(646) 503-5813,7242.045145806728
Hc0p6xWxJthMZIlckFzgZA,eleven-b-new-york-4,Eleven B,https://s3-media2.fl.yelpcdn.com/bphoto/vNDBURywNbwBvkKmGwnvAw/o.jpg,False,https://www.yelp.com/biz/eleven-b-new-york-4?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,207,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.72745, 'longitude': -73.97974}","['pickup', 'delivery']",$$,"{'address1': '174 Avenue B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['174 Avenue B', 'New York, NY 10009']}",+12123889811,(212) 388-9811,2735.3455931468825
z5-TEI72RVwwtWG4CEggLw,lunella-ristorante-italiano-new-york,Lunella Ristorante Italiano,https://s3-media3.fl.yelpcdn.com/bphoto/rEWPGvfFXCLStSJFlY4n6g/o.jpg,False,https://www.yelp.com/biz/lunella-ristorante-italiano-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,237,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.720108, 'longitude': -73.997215}","['pickup', 'delivery']",$$,"{'address1': '173 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['173 Mulberry St', 'New York, NY 10013']}",+12129666639,(212) 966-6639,1649.123383854811
OY70rYTi8Qtmb89IWRUOaQ,ponti-rossi-brooklyn,Ponti Rossi,https://s3-media2.fl.yelpcdn.com/bphoto/nNI8T4qv-RuM5Iuhpckjtw/o.jpg,False,https://www.yelp.com/biz/ponti-rossi-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,18,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,"{'latitude': 40.7299690246582, 'longitude': -73.9524078369141}","['pickup', 'delivery']",$$,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11222']}",+17026124837,(702) 612-4837,4466.994986900965
UctIP9VXzEViUJB3KA3kjw,scaramellas-restaurant-dobbs-ferry,Scaramella's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/mVclVBBNSHStG00vCXea0w/o.jpg,False,https://www.yelp.com/biz/scaramellas-restaurant-dobbs-ferry?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,104,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 41.012741, 'longitude': -73.850464}","['pickup', 'delivery']",$$,"{'address1': '1 Southfield Ave', 'address2': '', 'address3': '', 'city': 'Dobbs Ferry', 'zip_code': '10522', 'country': 'US', 'state': 'NY', 'display_address': ['1 Southfield Ave', 'Dobbs Ferry, NY 10522']}",+19146936024,(914) 693-6024,36247.48142237871
uDJw4dQiySoNCBoUalW1Ww,lincoln-ristorante-new-york,Lincoln Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/YQ27-FJryY1ot9iJ0IWDJA/o.jpg,False,https://www.yelp.com/biz/lincoln-ristorante-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,568,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.773359006218, 'longitude': -73.9835011005249}","['pickup', 'delivery']",$$$,"{'address1': '142 W 65th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['142 W 65th St', 'New York, NY 10023']}",+12123596500,(212) 359-6500,7606.24021678437
GXq2Qsm--A7QQt9rTXldig,deninos-pizzeria-and-tavern-staten-island-staten-island,Deninos Pizzeria & Tavern - Staten Island,https://s3-media1.fl.yelpcdn.com/bphoto/F62xvRp4vBIK8pzV3UhtTQ/o.jpg,False,https://www.yelp.com/biz/deninos-pizzeria-and-tavern-staten-island-staten-island?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,733,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 40.6302266718896, 'longitude': -74.1402754933448}","['pickup', 'delivery']",$$,"{'address1': '524 Port Richmond Ave', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10302', 'country': 'US', 'state': 'NY', 'display_address': ['524 Port Richmond Ave', 'Staten Island, NY 10302']}",+17184429401,(718) 442-9401,14884.48244182446
5I979huLBX24ZEr3Hq1WTg,the-yard-astoria-2,The Yard,https://s3-media2.fl.yelpcdn.com/bphoto/_r8PrKVvdQxTiZDcVV5LlQ/o.jpg,False,https://www.yelp.com/biz/the-yard-astoria-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,30,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.77499, 'longitude': -73.91327}","['pickup', 'delivery']",,"{'address1': '29-11 23rd Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['29-11 23rd Ave', 'Astoria, NY 11105']}",+17189322096,(718) 932-2096,10314.863123277608
ItyOhaRY5VeNAdK2liPEBg,maria-restaurant-new-rochelle-2,Maria Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/BoiXSId0B1EPCoI5MkaRmw/o.jpg,False,https://www.yelp.com/biz/maria-restaurant-new-rochelle-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,93,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.9143109, 'longitude': -73.7736016}","['pickup', 'delivery']",$$,"{'address1': '11 Huguenot St', 'address2': '', 'address3': None, 'city': 'New Rochelle', 'zip_code': '10801', 'country': 'US', 'state': 'NY', 'display_address': ['11 Huguenot St', 'New Rochelle, NY 10801']}",+19146360006,(914) 636-0006,29730.744828920015
0Gx08zPfwP8tI2Hg4r6AGg,delucas-italian-restaurant-staten-island,Deluca's Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/3pt07_t48k__Q0e5_iXoyQ/o.jpg,False,https://www.yelp.com/biz/delucas-italian-restaurant-staten-island?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,166,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.5111020473786, 'longitude': -74.2413425571133}",[],$$$,"{'address1': '7324 Amboy Rd', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10307', 'country': 'US', 'state': 'NY', 'display_address': ['7324 Amboy Rd', 'Staten Island, NY 10307']}",+17182277200,(718) 227-7200,30031.985255235224
YuzOnNDfRKixNJiaVy5Baw,robertas-pizza-new-york-2,Roberta's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/DfRh3ueUr2FONIMGoitPMQ/o.jpg,False,https://www.yelp.com/biz/robertas-pizza-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,215,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7545170712701, 'longitude': -73.9765970005763}",['pickup'],$$,"{'address1': '230 Park Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10169', 'country': 'US', 'state': 'NY', 'display_address': ['230 Park Ave', 'New York, NY 10169']}",+16467470820,(646) 747-0820,5656.648409458703
